Navio: Aframax
Cenário: Severo
Manobra: Entrada
Corrente: N 1nó 
Vento: SE 25 nós 
Onda: 2.25m 12s SE 

zz vx vy vzz rudder_demanded propeller_demanded distance_port distance_starboard distance_target
-158.0 3.08 -0.0 -0.0 0.09 0 74.018 58.457 4402.844
-158.0 3.08 -0.0 -0.0 0.09 0 73.977 58.498 4402.546
-158.0 3.08 -0.0 -0.0 0.09 0 73.929 58.547 4402.234
-158.0 3.08 -0.0 -0.0 0.09 0 73.888 58.588 4401.936
-158.0 3.08 -0.0 -0.0 0.09 0 73.839 58.636 4401.624
-158.0 3.08 -0.01 -0.01 0.09 1 73.801 58.674 4401.316
-158.0 3.08 -0.01 -0.01 0.09 1 73.75 58.725 4401.015
-158.0 3.08 -0.01 -0.01 0.09 1 73.711 58.764 4400.706
-158.0 3.08 -0.01 -0.01 0.09 1 73.663 58.812 4400.395
-158.0 3.08 -0.01 -0.01 0.09 1 73.622 58.853 4400.096
-158.01 3.08 -0.01 -0.01 0.09 1 73.594 58.922 4399.785
-158.01 3.08 -0.01 -0.01 0.09 1 73.553 58.963 4399.486
-158.01 3.08 -0.01 -0.01 0.09 1 73.515 59.001 4399.178
-158.01 3.08 -0.01 -0.01 0.09 1 73.466 59.05 4398.866
-158.01 3.08 -0.01 -0.01 0.09 1 73.425 59.09 4398.568
-158.01 3.08 -0.02 -0.01 0.09 1 73.377 59.139 4398.256
-158.01 3.08 -0.02 -0.01 0.09 1 73.338 59.177 4397.948
-158.01 3.08 -0.02 -0.02 0.09 1 73.297 59.218 4397.649
-158.02 3.08 -0.02 -0.02 0.09 1 73.27 59.287 4397.338
-158.02 3.08 -0.02 -0.02 0.09 1 73.231 59.326 4397.029
-158.02 3.08 -0.02 -0.02 0.09 1 73.18 59.376 4396.728
-158.02 3.08 -0.02 -0.02 0.09 1 73.142 59.415 4396.419
-158.02 3.08 -0.02 -0.02 0.09 1 73.103 59.454 4396.111
-158.02 3.08 -0.02 -0.02 0.09 1 73.052 59.504 4395.81
-158.03 3.08 -0.02 -0.02 0.09 1 73.034 59.563 4395.501
-158.03 3.08 -0.02 -0.02 0.09 1 72.996 59.602 4395.192
-158.03 3.08 -0.02 -0.02 0.09 1 72.945 59.653 4394.891
-158.03 3.08 -0.03 -0.02 0.09 1 72.906 59.691 4394.583
-158.04 3.08 -0.03 -0.02 0.09 1 72.888 59.75 4394.274
-158.04 3.08 -0.03 -0.02 0.09 1 72.847 59.791 4393.975
-158.04 3.08 -0.03 -0.03 0.09 1 72.799 59.84 4393.664
-158.04 3.08 -0.03 -0.03 0.09 1 72.76 59.878 4393.356
-158.05 3.08 -0.03 -0.03 0.09 1 72.74 59.94 4393.057
-158.05 3.08 -0.03 -0.03 0.09 1 72.701 59.978 4392.748
-158.05 3.08 -0.03 -0.03 0.09 1 72.653 60.027 4392.437
-158.05 3.08 -0.03 -0.03 0.09 1 72.612 60.068 4392.138
-158.06 3.08 -0.03 -0.03 0.09 1 72.594 60.127 4391.83
-158.06 3.08 -0.03 -0.03 0.09 1 72.555 60.165 4391.521
-158.06 3.08 -0.04 -0.03 0.09 1 72.517 60.204 4391.213
-158.07 3.08 -0.04 -0.03 0.09 1 72.487 60.275 4390.911
-158.07 3.08 -0.04 -0.03 0.09 1 72.448 60.314 4390.603
-158.07 3.08 -0.04 -0.03 0.09 1 72.409 60.352 4390.294
-158.08 3.08 -0.04 -0.03 0.09 1 72.391 60.411 4389.986
-158.08 3.08 -0.04 -0.03 0.09 1 72.35 60.452 4389.687
